Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	stationaryDist[1]	stationaryDist[2]	tree_length
15948	-613.9917	-759.8358	145.8441	0.0305331	0.00476915	0.00138143	0.0220741	0.0070055	0.00839197	0.00203787	0.00352137	0.0125642	0.001064	0.00321499	0.00154673	0.0124339	5.55188e-05	0.00355596	4.34031e-05	0.00756129	0.00138416	0.0124318	0.0117634	0.0136208	0.00469051	0.00116912	0.000776197	0.00513994	0.0017384	0.00291606	0.0017311	0.00245214	0.0106405	0.00033592	0.00946072	0.00397076	0.00391754	0.00212922	0.0051247	0.0325604	0.0126295	0.000855957	0.00834666	0.00447715	0.00703041	0.000241071	0.0106576	0.0195537	0.0169488	0.00539272	0.000242613	0.00263495	0.0102476	0.000230519	0.00468559	0.00345065	0.00373227	0.00923375	0.00772761	0.00142335	0.0287111	0.0178067	0.00205606	0.00420294	0.00956756	0.00483189	0.00798251	0.00976202	0.0115374	0.0286227	0.00281866	0.0031548	0.00220343	0.00713392	0.00638562	0.00558691	0.00474971	0.0118922	0.00155401	0.00169057	0.00153573	0.00241135	0.0035277	0.000129907	0.000344358	0.00928577	0.00233369	0.00262135	0.000796212	0.00130821	0.38454	1.61546	0.0750929	0.282896	0.6744	1.4828	3.53487	13.3168	1.872047	4.201019	0.0530093	0.00827984	0.00239833	0.0383234	0.0121624	0.0145695	0.00353799	0.00611353	0.021813	0.00184724	0.00558163	0.00268531	0.0215868	9.63876e-05	0.0061736	7.53532e-05	0.0131273	0.00240308	0.0215831	0.0204227	0.0236474	0.00814331	0.00202974	0.00134758	0.00892358	0.00301808	0.00506264	0.00300541	0.00425723	0.0184733	0.000583199	0.016425	0.00689374	0.00680134	0.00369659	0.00889712	0.0565289	0.0219264	0.00148605	0.0144908	0.00777289	0.0122057	0.000418529	0.018503	0.0339477	0.0294253	0.00936244	0.000421207	0.00457461	0.0177912	0.00040021	0.00813477	0.00599075	0.00647968	0.0160309	0.0134161	0.00247111	0.049846	0.0309147	0.00356958	0.00729683	0.0166105	0.00838876	0.0138586	0.0169481	0.0200304	0.0496927	0.00489355	0.00547713	0.00382543	0.0123854	0.0110862	0.00969958	0.00824609	0.0206463	0.00269795	0.00293503	0.00266623	0.0041864	0.00612452	0.000225534	0.000597849	0.0161213	0.00405157	0.004551	0.00138232	0.00227121	0.80773	0.19227	0.5759953
15984	-599.3753	-743.9927	144.6175	0.0869212	0.00292675	0.00149522	0.0609376	0.0045736	0.0170938	0.013615	0.00597569	0.0147286	0.00319758	0.0151974	0.0140925	0.00399926	0.0077874	0.0153371	0.00669555	0.0075723	0.0208867	0.0313191	0.00395864	0.0696499	0.0268423	0.00549012	0.00531499	0.00114743	0.0119899	0.0320787	0.0182324	0.00748611	0.0472356	0.00689071	0.0199946	0.0190384	0.00222987	0.00986387	0.036874	0.0634896	0.0227725	0.000594801	0.0183766	0.00391703	0.00916374	0.00113878	0.0467125	0.0604154	0.00755002	0.0139557	0.00768905	0.0380715	0.0819792	0.010423	0.00241049	0.000305781	0.0324033	0.00237599	0.0269212	0.011464	0.00599282	0.0198673	0.038908	0.00270898	0.0119974	0.0187493	0.028024	0.0153584	0.117038	0.0129884	0.0164339	0.00292275	0.0132217	0.00490259	0.000140712	0.0653961	0.0352652	0.0137496	0.0252975	0.00577741	0.00419223	0.00285021	0.0353133	0.00281633	0.00416454	0.00126263	0.0209987	0.00112993	0.0007378	0.0143259	0.3010424	1.698958	0.113645	0.346249	0.718287	1.3922	2.88809	8.79936	1.572443	5.643583	0.0522573	0.00175957	0.000898933	0.0366359	0.00274966	0.0102769	0.00818537	0.00359261	0.00885488	0.00192239	0.00913671	0.00847243	0.00240437	0.0046818	0.00922069	0.00402539	0.00455249	0.0125572	0.0188292	0.00237994	0.0418738	0.0161377	0.00330068	0.00319539	0.000689839	0.00720835	0.0192858	0.0109614	0.00450067	0.0283982	0.00414272	0.0120208	0.011446	0.0013406	0.00593019	0.0221687	0.0381701	0.0136909	0.000357596	0.0110481	0.00235493	0.00550927	0.000684639	0.0280837	0.0363219	0.00453909	0.00839019	0.00462268	0.0228887	0.0492861	0.00626631	0.00144919	0.000183837	0.019481	0.00142845	0.0161851	0.00689217	0.0036029	0.0119443	0.0233916	0.00162865	0.00721289	0.0112721	0.0168481	0.00923352	0.0703638	0.00780865	0.00988008	0.00175716	0.00794892	0.00294745	8.45964e-05	0.0393163	0.0212015	0.00826631	0.0152089	0.0034734	0.00252038	0.00171356	0.0212304	0.00169318	0.00250373	0.000759099	0.0126245	0.000679315	0.000443568	0.00861279	0.849479	0.150521	1.663332
16020	-593.8232	-738.6881	144.8648	0.0562325	0.00437016	0.00475445	0.0813981	0.0208032	0.0218153	0.018968	0.00707165	0.00863314	0.00571494	0.0214809	0.000751081	0.037285	0.00819934	0.028596	0.00321356	0.01435	0.00430914	0.00257336	0.015461	0.0194091	0.0137941	0.00386889	0.0163492	0.0118078	0.00552039	0.0105377	0.0402463	0.00831092	0.0263786	0.011115	0.0218379	0.0025286	0.0574515	0.0101824	0.0787072	0.022819	0.0148643	0.0385162	0.0061697	0.0139077	0.00774256	0.00155563	0.0251134	0.0298093	0.0145378	0.0580405	0.00108777	0.00321481	0.0220729	0.00457162	0.00428953	0.0310394	0.0158766	0.049397	0.0127281	0.0287775	0.0405818	0.00493027	0.002807	0.0113928	0.0219282	0.0126165	0.00479633	0.0042804	0.0107008	0.0160387	0.0106702	0.0424547	0.0188888	0.0236495	0.00774297	0.0228346	0.0190781	0.0218263	0.0140224	0.0110736	0.00886567	0.00806365	0.0149269	0.027927	0.017629	0.0207125	0.00447001	0.0114824	0.00130104	0.00365093	0.2993091	1.700691	0.131049	0.371168	0.73403	1.36234	2.6942	7.63072	1.469408	5.682055	0.036244	0.00281673	0.00306442	0.0524641	0.0134084	0.0140608	0.0122256	0.00455794	0.00556438	0.00368349	0.0138452	0.000484099	0.0240316	0.00528478	0.0184312	0.00207126	0.00924909	0.0027774	0.00165862	0.00996516	0.0125099	0.00889078	0.00249364	0.0105377	0.00761056	0.0035581	0.00679195	0.0259402	0.00535669	0.017002	0.00716405	0.0140753	0.00162978	0.0370296	0.00656296	0.0507297	0.0147077	0.00958058	0.0248251	0.0039766	0.00896404	0.00499037	0.00100266	0.0161865	0.0192132	0.00937013	0.0374093	0.000701108	0.00207206	0.0142268	0.00294658	0.00276476	0.0200061	0.010233	0.0318382	0.00820375	0.0185482	0.0261565	0.00317774	0.00180922	0.0073431	0.0141335	0.00813179	0.00309141	0.00275888	0.0068971	0.0103375	0.00687733	0.0273637	0.0121745	0.015243	0.00499063	0.0147177	0.0122966	0.0140679	0.00903797	0.00713735	0.00571425	0.00519733	0.00962092	0.018	0.0113625	0.01335	0.00288109	0.00740083	0.00083857	0.00235316	0.850345	0.149655	1.551501
16056	-600.7716	-745.6544	144.8828	0.0158274	0.00176985	0.000510782	0.0241288	0.00284104	0.0135727	0.00244836	0.00182674	0.00598257	0.00835159	0.00230896	0.00180534	6.95062e-05	0.00415996	0.00312357	0.0045627	0.00237228	0.00296093	0.000913955	0.000387233	0.0103877	0.00957833	0.00160579	0.00391254	0.00499408	0.00452243	0.0052677	0.00320663	0.000643431	0.00533972	0.00193124	0.0114679	0.0019807	0.00956689	0.000378846	0.0281679	0.013946	0.00403344	0.00378581	0.00377962	0.00131464	0.00101333	0.00505162	0.00990269	0.0246556	0.00171406	0.00235051	0.0023424	0.0115082	0.0361464	2.87279e-05	0.0100891	0.000967501	0.0156116	0.00123618	0.002891	0.00371835	0.0173958	0.010132	0.0311671	0.00397144	0.0121366	0.00957068	0.0228292	0.00883502	0.00893323	0.000889743	0.00257369	0.00379512	0.00492937	0.00245806	0.00403612	0.0114328	0.00890397	0.000178246	0.000506708	0.00347448	0.0102679	0.00785266	0.00807066	0.00699748	0.00116707	0.000874072	0.00894431	0.00126422	0.000249296	0.0060439	0.2597596	1.74024	0.0496545	0.231215	0.633264	1.57912	4.32498	20.1392	2.171134	6.699428	0.0273432	0.00305757	0.000882417	0.0416844	0.00490813	0.023448	0.00422974	0.00315585	0.0103354	0.0144281	0.00398892	0.00311887	0.000120078	0.00718667	0.00539622	0.00788244	0.0040983	0.00511525	0.00157893	0.000668977	0.0179456	0.0165474	0.00277414	0.00675923	0.00862769	0.00781286	0.00910039	0.00553972	0.00111158	0.00922481	0.00333637	0.0198118	0.00342183	0.0165276	0.000654488	0.0486623	0.0240928	0.0069681	0.0065403	0.0065296	0.00227115	0.00175061	0.00872709	0.0171077	0.0425946	0.00296117	0.0040607	0.00404669	0.0198814	0.0624458	4.96299e-05	0.0174298	0.00167144	0.0269703	0.00213561	0.00499443	0.00642375	0.0300526	0.0175039	0.0538438	0.00686099	0.020967	0.0165341	0.0394393	0.0152632	0.0154329	0.0015371	0.00444627	0.00655638	0.00851589	0.00424649	0.00697273	0.0197511	0.0153823	0.000307935	0.00087538	0.00600244	0.0177386	0.0135661	0.0139427	0.0120887	0.0020162	0.00151003	0.015452	0.00218405	0.000430679	0.0104413	0.87012	0.12988	0.5788438
16092	-599.6457	-744.1663	144.5205	0.0669758	0.00128064	0.00267554	0.0903639	0.023898	0.0268609	0.0427927	0.00615813	0.025089	0.0178458	0.0355085	0.00280245	0.0400983	0.00610496	0.00424323	0.0728311	0.00705712	0.00445426	0.0280495	0.014018	0.0583549	0.00693789	0.0099226	0.00815744	0.0241158	0.00314633	0.0141882	0.00601123	0.0176328	0.0347745	0.0100206	0.00465211	0.0101951	0.0166663	0.00140889	0.075349	0.0497539	0.0634309	0.00157929	0.0215959	0.0201816	0.0287199	0.0104768	0.0331512	0.0502944	0.0183438	0.0242123	0.00508658	0.0774808	0.0316126	0.00498063	0.0217373	0.0340901	0.0676176	0.0302751	0.000845417	0.0185053	0.120655	0.0168242	0.0217199	0.0229911	0.00702061	0.0193162	0.0186905	0.022853	0.0156626	0.021977	0.0375329	0.0774318	0.0322195	0.055473	0.00152386	0.0351838	0.0509962	0.0258456	0.0161685	0.00733997	0.0111747	0.0046733	0.0524299	0.0364541	0.0194075	0.0136485	0.00776937	0.0443051	0.00751533	0.00467545	0.40091	1.59909	0.175462	0.427944	0.76736	1.30317	2.33676	5.69922	1.258379	3.98865	0.0295818	0.000565632	0.00118173	0.0399118	0.0105552	0.0118639	0.0189006	0.00271991	0.0110813	0.0078821	0.0156833	0.00123778	0.0177106	0.00269643	0.00187414	0.0321679	0.00311698	0.00196735	0.0123888	0.00619144	0.0257741	0.00306431	0.0043826	0.00360296	0.0106514	0.00138967	0.00626663	0.00265503	0.00778802	0.0153592	0.0044259	0.00205474	0.00450293	0.00736113	0.000622278	0.03328	0.0219752	0.0280161	0.000697539	0.00953842	0.00891377	0.012685	0.00462736	0.0146422	0.022214	0.00810206	0.0106941	0.00224663	0.0342216	0.0139626	0.00219983	0.00960091	0.0150568	0.0298652	0.0133718	0.000373402	0.00817337	0.0532907	0.00743087	0.0095932	0.0101547	0.00310085	0.00853154	0.00825518	0.0100937	0.00691785	0.00970676	0.0165775	0.0342	0.0142306	0.0245012	0.000673058	0.0155399	0.0225239	0.0114155	0.00714129	0.0032419	0.00493562	0.0020641	0.0231572	0.016101	0.00857187	0.00602826	0.00343156	0.0195686	0.00331936	0.00206505	0.799545	0.200455	2.264091
16128	-604.3912	-747.467	143.0757	0.101237	0.000388775	0.0184306	0.138571	0.0386055	0.0409788	0.00833644	0.0103267	0.0197677	0.0593516	0.0687859	0.000713564	0.121871	0.0300112	0.00669812	0.111111	0.0132868	0.0564747	0.0422175	0.0160034	0.0888602	0.0156635	0.00733825	0.0163719	0.00900916	0.0246486	0.100659	0.00334075	0.0100235	0.0624895	0.00262552	0.0122855	0.00417087	0.0478285	0.0337822	0.124186	0.164276	0.0732938	0.00174654	0.0712262	0.0484926	0.0577431	0.0126485	0.0824933	0.101274	0.0114116	0.100172	0.00721277	0.0733396	0.106952	0.00498074	0.0330423	0.0149134	0.103157	0.0250245	0.0120864	0.00515966	0.182366	0.0838374	0.0178683	0.00346126	0.0315184	0.0324829	0.01928	0.0348645	0.0194295	0.000685258	0.0097073	0.186327	0.0244464	0.0224754	0.0699685	0.0457957	0.0379332	0.059187	0.0262167	0.00456187	0.0180313	0.00481194	0.0627528	0.0792183	0.0225716	0.0255834	0.0155498	0.0145404	0.0228417	0.0312105	0.6437565	1.356243	0.257658	0.516137	0.813557	1.22917	1.93747	3.88111	0.9805693	2.106765	0.0267355	0.000102671	0.00486729	0.0365949	0.0101952	0.010822	0.00220155	0.00272714	0.00522039	0.015674	0.0181655	0.000188444	0.0321846	0.00792558	0.00176889	0.029343	0.00350888	0.0149143	0.0111491	0.00422631	0.0234669	0.00413653	0.00193794	0.00432363	0.00237921	0.0065094	0.0265829	0.000882251	0.00264709	0.0165027	0.000693369	0.00324446	0.00110148	0.0126309	0.00892148	0.032796	0.0433834	0.019356	0.00046124	0.01881	0.0128063	0.0152492	0.00334031	0.0217855	0.0267451	0.00301365	0.0264541	0.00190481	0.0193681	0.0282446	0.00131535	0.00872607	0.00393845	0.0272425	0.00660866	0.00319187	0.0013626	0.0481607	0.0221404	0.0047188	0.000914077	0.00832362	0.00857833	0.00509161	0.00920727	0.00513108	0.000180968	0.00256358	0.0492068	0.00645599	0.00593546	0.0184778	0.0120941	0.0100177	0.0156306	0.00692351	0.00120473	0.00476184	0.00127077	0.0165723	0.0209206	0.00596089	0.00675627	0.0041065	0.00383995	0.00603221	0.0082423	0.678122	0.321878	3.786621
16164	-604.7109	-747.5049	142.794	0.115505	0.0108362	0.00124996	0.0838769	0.0181187	0.0265109	0.00826418	0.0160474	0.00538121	0.0285528	0.0380061	0.026792	0.03555	0.025364	0.0323995	0.0413928	0.0263828	0.00851034	0.0599465	0.0288105	0.0277331	0.028727	0.021602	0.0126366	0.0607952	0.00455309	0.0429319	0.00154277	0.0422914	0.0185125	0.0226782	0.0301288	0.0239119	0.0302975	0.0063985	0.0433037	0.079466	0.0113725	0.00614468	0.0131898	0.0452282	0.0710641	0.0184635	0.163868	0.135802	0.0416696	0.0983161	0.0163084	0.0665942	0.111856	0.0177765	0.0362832	0.00408403	0.0554566	0.00961445	0.0340997	0.0189761	0.0656874	0.0586853	0.0966172	0.0107653	0.0166137	0.13256	0.0433854	0.0510285	0.038286	0.0310901	0.0249266	0.0595827	0.00494919	0.039718	0.0141663	0.0237345	0.000858927	0.0170762	0.00188744	0.00515268	0.0636413	0.0644508	0.0316649	0.0362372	0.00338821	0.0352385	0.0947924	0.0341056	0.0278531	0.124054	0.4055324	1.594468	0.189841	0.444702	0.776612	1.28764	2.2487	5.26756	1.201427	3.931788	0.0343421	0.00322183	0.000371639	0.0249383	0.00538706	0.00788224	0.00245711	0.00477123	0.00159994	0.00848935	0.0113	0.0079658	0.0105698	0.00754125	0.00963305	0.0123069	0.00784415	0.0025303	0.0178233	0.00856597	0.00824561	0.00854114	0.0064227	0.00375713	0.0180757	0.00135373	0.0127645	0.000458698	0.0125741	0.00550415	0.00674268	0.0089579	0.00710949	0.00900808	0.00190241	0.0128751	0.0236269	0.00338127	0.00182694	0.0039216	0.0134473	0.0211288	0.00548958	0.0487214	0.0403767	0.0123892	0.0292314	0.00484882	0.0197998	0.0332571	0.00528531	0.0107878	0.00121426	0.0164884	0.00285857	0.0101385	0.00564198	0.0195302	0.0174483	0.0287263	0.00320074	0.0049396	0.0394127	0.0128994	0.0151718	0.0113832	0.00924371	0.00741119	0.0177152	0.00147149	0.011809	0.00421194	0.00705674	0.000255377	0.00507709	0.000561174	0.001532	0.0189219	0.0191626	0.00941463	0.0107741	0.00100738	0.0104771	0.0281837	0.0101403	0.0082813	0.0368839	0.797234	0.202766	3.363373
16200	-600.8599	-746.2909	145.431	0.179938	0.00570795	0.00703693	0.0504169	0.0532233	0.0159824	0.000310602	0.00798584	0.0245525	0.0240766	0.0168774	0.0225201	0.0277633	0.0341075	0.012985	0.0232326	0.00785937	0.00309772	0.0107912	0.0106769	0.0676167	0.0123104	0.00693974	0.0400983	0.00769934	0.0117709	0.0201818	0.000419336	0.0229745	0.0127611	0.0184189	0.0166365	0.0263096	0.0187833	0.00684419	0.0465618	0.0498506	0.0380099	0.0128679	0.0411424	0.00357244	0.00303516	0.00775474	0.0485869	0.0476662	0.0044039	0.00418081	0.00734765	0.0117586	0.0730974	0.00319014	0.0502079	0.0215445	0.0674452	0.0510552	0.0185341	0.00265351	0.0243843	0.0300866	0.00282509	0.00559679	0.00744303	0.00515467	0.00246168	0.0248594	0.0190888	0.0011417	0.0319441	0.00807344	0.0041252	0.0498858	0.0343439	0.0423028	0.0357258	0.0169868	0.00193894	0.00775051	0.0199237	0.00125714	0.0117477	0.0152374	0.041855	0.0148414	0.0279657	0.0188023	0.0324094	0.0297432	0.5464896	1.45351	0.175801	0.428346	0.767585	1.30279	2.33456	5.68826	1.256986	2.659722	0.0893757	0.00283516	0.00349527	0.0250422	0.0264362	0.0079385	0.000154277	0.00396659	0.0121953	0.0119589	0.00838307	0.0111858	0.0137901	0.0169413	0.0064497	0.0115397	0.00390377	0.00153864	0.00536004	0.00530327	0.0335854	0.00611459	0.00344699	0.0199169	0.00382429	0.00584665	0.0100244	0.000208286	0.0114115	0.00633846	0.00914871	0.00826341	0.013068	0.00932973	0.00339953	0.0231274	0.0247609	0.0188796	0.00639154	0.0204355	0.00177444	0.00150757	0.0038518	0.0241333	0.023676	0.00218743	0.00207662	0.0036496	0.00584053	0.0363077	0.00158455	0.0249384	0.0107012	0.0335002	0.0253593	0.00920592	0.001318	0.0121117	0.0149441	0.00140323	0.00277994	0.00369697	0.00256034	0.00122272	0.0123478	0.00948145	0.000567088	0.0158667	0.0040101	0.002049	0.0247784	0.0170587	0.0210119	0.0177451	0.00843741	0.000963075	0.0038497	0.00989615	0.000624425	0.0058351	0.00756846	0.0207895	0.00737176	0.0138906	0.00933917	0.0160979	0.0147736	0.726755	0.273245	2.013276
16236	-590.0194	-735.6886	145.6693	0.0999323	0.00165614	0.00127546	0.0455308	0.00147321	0.0131576	0.00385968	0.000503567	0.0112491	0.0199217	0.0147412	0.00491582	0.0163859	0.00542449	0.0123356	0.00670512	0.00583655	0.00694711	0.0058798	0.00679729	0.00884227	0.00300966	0.000443973	0.0220739	0.00605301	0.00256315	0.0130843	0.00018007	0.0135667	0.00102893	0.0100035	0.0102085	0.0012487	0.0113163	0.0100024	0.0212094	0.0111929	0.00081603	0.00191093	0.0138591	0.0139013	0.00223349	0.0119707	0.0270229	0.0352526	0.00761234	0.0249486	0.0291823	0.0241383	0.0129942	0.010993	0.000209738	0.000486628	0.0449283	0.00191865	0.0119301	0.00328465	0.0338298	0.0135139	0.0303229	0.00209196	0.00252132	0.0199738	0.0148182	0.00498494	0.0401753	0.0151953	0.0120992	0.0193448	0.00548999	0.0253931	0.00173091	0.0245117	0.00172019	0.000119199	0.00622926	0.0072526	0.0345208	0.00434467	0.027891	0.0107126	0.00355378	0.00365132	0.0215559	0.00876295	0.00427854	0.00558981	0.4161637	1.583836	0.087566	0.304912	0.690354	1.44853	3.27964	11.42	1.760934	3.805802	0.0895187	0.00148355	0.00114255	0.0407861	0.00131969	0.0117865	0.00345747	0.000451092	0.0100769	0.0178457	0.013205	0.00440356	0.0146783	0.00485921	0.0110502	0.0060064	0.00522834	0.00622317	0.00526708	0.00608896	0.00792084	0.00269604	0.000397708	0.0197736	0.00542224	0.00229605	0.0117208	0.000161305	0.012153	0.000921707	0.00896106	0.0091447	0.00111858	0.010137	0.00896007	0.0189993	0.0100265	0.000730994	0.00171179	0.0124149	0.0124527	0.00200074	0.0107232	0.0242069	0.031579	0.00681908	0.0223487	0.0261413	0.0216229	0.0116401	0.00984748	0.000187881	0.000435918	0.0402464	0.00171871	0.0106869	0.00294237	0.0303045	0.0121057	0.027163	0.00187397	0.00225858	0.0178924	0.0132741	0.00446548	0.0359887	0.0136119	0.0108383	0.0173289	0.00491789	0.0227469	0.00155054	0.0219574	0.00154093	0.000106778	0.00558013	0.00649682	0.0309235	0.00389192	0.0249845	0.00959628	0.00318345	0.00327082	0.0193096	0.00784979	0.00383269	0.00500731	0.791918	0.208082	1.11633
16272	-592.932	-738.8438	145.9117	0.090764	0.00244121	0.00200984	0.0267802	0.0404734	0.038401	0.00538431	0.000736033	0.0283795	0.00691661	0.0218335	0.00223624	0.00507818	0.009029	0.00953006	0.02484	0.00581694	0.00036234	0.00728377	0.00529841	0.0280668	0.0102462	0.00610022	0.0273565	0.0107647	0.00601207	0.00961623	0.0173053	0.00578588	0.0160042	0.00508856	0.013982	0.000661997	0.0166237	0.0110582	0.0438661	0.0140027	0.043884	0.00189233	0.00141656	0.000124498	0.0148952	0.00487653	0.0157877	0.0507703	0.00133451	0.00525883	0.00275778	0.0248098	0.0204485	0.00519766	0.0262206	0.0131069	0.0542405	0.039521	0.00151701	0.00315788	0.0556208	0.0124148	0.0104237	0.000431584	0.00839335	0.0100521	0.0100574	0.00871728	0.00644633	0.00208563	0.0691175	0.0517695	0.00960103	0.0282463	0.00438448	0.00809223	0.0191205	0.0197034	0.0331023	0.00569191	0.0188983	0.0360698	0.0116861	0.0159743	0.0128023	0.0126872	0.0235174	0.0151331	0.00533116	0.00492559	0.5671609	1.432839	0.101497	0.327676	0.706037	1.41636	3.0518	9.85253	1.654185	2.526336	0.0631247	0.00169782	0.00139781	0.0186252	0.0281486	0.0267072	0.00374469	0.000511898	0.0197375	0.00481038	0.0151848	0.00155527	0.00353179	0.00627951	0.00662799	0.0172758	0.00404558	0.000252001	0.00506573	0.00368495	0.0195199	0.00712604	0.0042426	0.019026	0.00748666	0.00418129	0.00668792	0.0120355	0.00402398	0.0111307	0.003539	0.00972424	0.000460407	0.0115615	0.00769077	0.0305081	0.00973866	0.0305205	0.00131608	0.000985195	8.65864e-05	0.0103593	0.00339154	0.0109801	0.0353098	0.000928126	0.00365742	0.00191799	0.0172547	0.0142216	0.00361488	0.0182359	0.0091156	0.0377233	0.0274861	0.00105505	0.00219625	0.0386833	0.00863424	0.00724952	0.000300159	0.00583743	0.00699107	0.00699476	0.00606271	0.00448331	0.00145052	0.04807	0.0360047	0.00667735	0.0196448	0.00304933	0.005628	0.013298	0.0137033	0.0230221	0.00395863	0.0131434	0.0250859	0.0081275	0.0111098	0.00890378	0.00882375	0.0163559	0.0105248	0.00370772	0.00342566	0.71642	0.28358	1.437851
