Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	stationaryDist[1]	stationaryDist[2]	tree_length
13500	-605.2705	-750.3239	145.0535	0.152126	0.00163485	0.00674812	0.0636969	0.0329289	0.0100491	0.00142075	0.00824483	0.0391512	0.0164566	0.0140283	0.00442406	0.0510143	0.0511661	0.0077836	0.011336	0.0307854	0.00109443	0.0163712	0.0590327	0.0348685	0.0325189	0.00458676	0.014636	0.00500181	0.00434453	0.00866644	0.0157362	0.00422708	0.00804374	0.0172855	0.0471862	0.0037317	0.00483899	0.0148342	0.0535841	0.0296408	0.0245585	0.0248859	0.0442917	0.00483489	0.00246494	0.00187462	0.0170457	0.0461192	0.0259976	0.0137651	0.0309692	0.0956454	0.0694918	0.00686746	0.000242504	0.00132888	0.00611702	0.000938217	0.0110326	0.0186622	0.0410197	0.0104836	0.022946	0.0275907	0.00852196	0.00401376	0.0159462	0.00831006	0.00188808	0.0431842	0.00304221	0.0450457	0.0789565	0.00485834	0.0414675	0.0545909	0.0359789	0.0138523	0.00545795	0.0278681	0.0102906	0.0202729	0.0357216	0.0749881	0.0205217	0.00546247	0.0295629	0.0178135	0.00673418	0.00323232	0.5115302	1.48847	0.131608	0.371939	0.734506	1.36146	2.68861	7.59832	1.466331	2.909838	0.0742083	0.000797497	0.0032918	0.0310719	0.016063	0.00490206	0.000693055	0.0040219	0.0190983	0.00802767	0.00684315	0.0021581	0.0248853	0.0249593	0.00379691	0.00552978	0.0150174	0.000533875	0.00798603	0.0287967	0.0170092	0.015863	0.00223746	0.00713958	0.00243993	0.0021193	0.00422757	0.00767627	0.00206201	0.00392381	0.00843204	0.0230179	0.00182036	0.00236051	0.00723628	0.0261388	0.014459	0.0119799	0.0121396	0.0216059	0.00235851	0.00120242	0.000914457	0.00831504	0.0224974	0.0126819	0.00671475	0.0151071	0.0466567	0.0338987	0.00335001	0.000118296	0.000648238	0.00298394	0.000457671	0.00538179	0.00910358	0.0200098	0.005114	0.0111933	0.013459	0.00415709	0.00195795	0.00777872	0.00405372	0.000921021	0.0210656	0.00148402	0.0219737	0.0385157	0.00236995	0.0202282	0.02663	0.0175508	0.0067573	0.00266244	0.0135943	0.00501985	0.00988933	0.0174254	0.0365799	0.0100107	0.00266464	0.014421	0.00868961	0.00328499	0.00157676	0.744235	0.255765	2.049981
13536	-603.0477	-746.1999	143.1522	0.16033	0.000599565	0.00559797	0.0674801	0.0221347	0.0497636	0.00467115	0.0145099	0.0660496	0.0300504	0.0210352	0.0102587	0.0264794	0.0990368	0.0225178	0.0162795	0.0321802	0.00280531	0.0246766	0.0293268	0.0689442	0.0282298	0.00398852	0.0282932	0.0121249	0.0132556	0.0692908	0.0241449	0.0292651	0.026159	0.0214556	0.00760326	0.00799204	0.0103554	0.0334929	0.109742	0.0809014	0.125515	0.0233113	0.0896088	0.0308452	0.0542398	0.0118491	0.0420321	0.0684397	0.00780831	0.0812917	0.0158759	0.101063	0.0984763	0.0117932	0.0145155	0.00758584	0.0249911	0.0226838	0.130741	0.0510463	0.0176748	0.0140434	0.0341433	0.0385692	0.0571002	0.0118392	0.00438261	0.0239424	0.00902738	0.0871343	0.00366458	0.0211414	0.0268103	0.0143133	0.00869048	0.0623621	0.108118	0.0273071	0.000295882	0.00239853	0.0677204	0.012735	0.0556851	0.106265	0.0132054	0.0420304	0.0418933	0.00102729	0.00957062	0.0091715	0.4443465	1.555653	0.182813	0.436595	0.772167	1.29506	2.29045	5.47006	1.228704	3.500992	0.0496838	0.000185797	0.00173473	0.0209111	0.00685922	0.015421	0.00144752	0.00449642	0.0204678	0.00931218	0.00651851	0.00317903	0.00820558	0.0306901	0.00697794	0.00504478	0.00997218	0.000869325	0.00764693	0.00908795	0.0213648	0.00874801	0.00123599	0.00876767	0.00375733	0.00410772	0.0214722	0.00748215	0.00906883	0.0081063	0.00664878	0.00235614	0.00247662	0.003209	0.010379	0.0340074	0.0250702	0.0388954	0.00722383	0.0277685	0.0095585	0.0168081	0.00367186	0.0130252	0.0212085	0.00241968	0.0251911	0.0049197	0.0313179	0.0305164	0.00365456	0.00449814	0.00235074	0.00774438	0.00702938	0.0405148	0.0158185	0.00547717	0.00435186	0.0105805	0.011952	0.0176945	0.00366881	0.00135811	0.00741941	0.00279746	0.0270017	0.0011356	0.00655142	0.00830812	0.00443548	0.00269306	0.0193251	0.0335042	0.00846209	9.16896e-05	0.000743271	0.0209856	0.00394641	0.017256	0.03293	0.00409215	0.0130246	0.0129821	0.000318342	0.0029658	0.00284212	0.777827	0.222173	3.226997
13572	-617.3616	-762.8662	145.5047	0.145544	0.00357985	0.000206708	0.0502877	0.0115272	0.0103921	0.00326643	0.00445601	0.00999812	0.00143022	0.00937656	0.0217477	0.0429085	0.00312523	0.00998645	0.00795259	0.0521118	0.0374065	0.0148418	0.00864242	0.0584218	0.0211043	0.0196338	0.0121864	0.00291549	0.00696353	0.006666	0.0232969	0.0125369	0.0111443	0.0165427	0.00263489	0.000929008	0.0225523	0.00285581	0.0163912	0.00655136	0.0661457	0.00889736	0.0365153	0.032396	0.00606802	0.0250803	0.0183523	0.0486741	0.00877928	0.0217614	0.0129559	0.0657489	0.0216294	0.00802333	0.00323869	0.0172638	0.00495802	0.01278	0.0181941	0.0174633	0.006751	0.0338874	0.0292202	0.000928804	0.0312897	0.0291398	0.00225135	0.00896587	0.0177598	0.023258	0.00457183	0.00586076	0.00506969	0.00559274	0.0251527	0.0183602	0.0181101	0.0189172	0.00704856	0.0238498	0.00785798	0.0252333	0.026052	0.0286364	0.0101982	0.00158279	0.015805	0.0857449	0.0104853	0.030568	0.4844705	1.515529	0.138733	0.381627	0.740422	1.35058	2.62036	7.20808	1.428208	3.128218	0.0853535	0.00209939	0.000121223	0.029491	0.00676005	0.00609439	0.00191558	0.0026132	0.00586335	0.000838747	0.00549884	0.0127538	0.0251635	0.00183278	0.0058565	0.00466376	0.0305607	0.0219369	0.00870388	0.0050683	0.0342612	0.0123765	0.0115141	0.00714668	0.00170977	0.00408373	0.00390924	0.0136623	0.00735221	0.0065355	0.00970139	0.00154522	0.000544812	0.0132257	0.00167478	0.00961257	0.00384201	0.0387908	0.00521781	0.0214142	0.0189985	0.00355856	0.0147082	0.0107626	0.0285447	0.00514856	0.0127619	0.00759795	0.0385581	0.0126845	0.00470525	0.00189932	0.0101243	0.00290761	0.00749477	0.0106698	0.0102413	0.00395909	0.0198731	0.0171361	0.000544693	0.0183497	0.0170889	0.00132029	0.00525799	0.0104152	0.0136396	0.00268113	0.00343701	0.0029731	0.00327983	0.0147507	0.0107672	0.0106206	0.0110939	0.00413359	0.0139866	0.00460828	0.0147979	0.0152781	0.0167937	0.00598069	0.000928221	0.00926877	0.0502847	0.00614903	0.0179264	0.757765	0.242235	1.705189
13608	-587.6738	-732.5457	144.8719	0.0575049	0.000447906	0.00256629	0.0977004	0.0104788	0.0175833	0.0120384	0.00717608	0.0304694	0.0156211	0.0173744	0.00509072	0.0274185	0.00628727	0.00517697	0.0157463	0.00376089	0.000579696	0.0524546	0.0208324	0.0360058	0.0126512	0.00318574	0.00462742	0.0253681	0.0118486	0.0192115	0.00856999	0.0226207	0.00409515	0.00373097	0.00419852	0.00962539	0.00471175	0.0174976	0.0612562	0.00616578	0.0480959	0.0226196	0.0521257	0.00214003	0.0119594	0.0268443	0.0169339	0.0183655	0.00957149	0.0340189	0.0270504	0.0523003	0.0188846	0.00689822	0.0391346	0.000213344	0.0216286	0.00123814	0.0108463	0.0123354	0.0199876	0.00649584	0.000710268	0.0140798	0.013599	0.00572773	0.00277137	0.0412084	0.00208842	0.00135229	0.00617193	0.0183728	0.0106549	0.0107656	0.00555346	0.0075094	0.0262985	0.00844476	0.000524511	0.00510877	0.104732	0.0153562	0.0258047	0.0511707	0.010767	0.00493809	0.0133341	0.0253388	0.00584897	0.00145985	0.3353646	1.664635	0.103363	0.3306	0.707997	1.41244	3.0248	9.67466	1.641012	4.963658	0.0368371	0.000286924	0.00164394	0.062586	0.00671265	0.0112637	0.00771168	0.00459693	0.0195184	0.0100067	0.0111298	0.00326107	0.017564	0.00402757	0.00331632	0.0100869	0.00240919	0.000371347	0.0336019	0.013345	0.023065	0.00810422	0.00204075	0.00296428	0.0162505	0.00759012	0.0123067	0.00548986	0.0144906	0.00262331	0.00239002	0.00268953	0.00616593	0.0030183	0.0112088	0.0392401	0.00394974	0.0308098	0.0144899	0.0333912	0.00137088	0.00766107	0.0171962	0.0108477	0.0117648	0.0061314	0.0217922	0.0173282	0.0335031	0.0120973	0.00441894	0.0250693	0.000136666	0.0138551	0.000793138	0.00694806	0.00790192	0.0128038	0.00416118	0.000454991	0.00901941	0.0087114	0.00366913	0.00177531	0.0263977	0.00133782	0.000866264	0.00395368	0.0117695	0.00682543	0.00689634	0.00355749	0.00481045	0.0168465	0.00540963	0.000335997	0.00327263	0.0670906	0.00983707	0.0165302	0.0327795	0.00689722	0.0031633	0.00854167	0.0162318	0.00374679	0.000935165	0.832318	0.167682	1.561059
13644	-600.8194	-745.4786	144.6593	0.0707119	0.000903846	0.00212634	0.0616305	0.0103905	0.0314988	0.0122537	0.0138273	0.0269557	0.00329355	0.0165001	0.00450368	0.00995917	0.0116672	0.00911717	0.0109279	0.0149232	0.0214058	0.0464057	0.0200795	0.0511913	0.00851947	0.00107319	0.0159053	0.0290759	0.0069003	0.011876	0.00789956	0.00627585	0.0151136	0.00418946	0.0166153	0.0119287	0.0093622	0.00671524	0.0738929	0.0153931	0.0300461	0.019093	0.0479484	0.00127201	0.00907126	0.00563624	0.0177892	0.0264814	0.0258958	0.0300959	0.0554722	0.0462692	0.0104263	0.0201774	0.0710719	0.000104736	0.0102182	0.00302125	0.00811037	0.0232673	0.00828687	0.0119434	0.0133821	0.00727808	0.0651781	0.0010721	0.00587636	0.0313094	0.00438555	0.0135788	0.000564654	0.00769366	0.0014628	0.00960692	0.000778791	0.0134848	0.0112649	0.00792783	0.000411223	0.00202951	0.0908508	0.00957904	0.0495807	0.0682739	0.0253039	0.00175132	0.0017199	0.0250868	0.0052618	0.0133486	0.2928906	1.707109	0.127732	0.366556	0.731172	1.36767	2.7281	7.8289	1.487947	5.828489	0.0425783	0.00054424	0.00128035	0.03711	0.00625653	0.0189666	0.0073784	0.00832591	0.0162311	0.00198317	0.00993536	0.00271183	0.00599679	0.00702525	0.00548979	0.00658008	0.00898582	0.0128893	0.0279426	0.0120906	0.0308242	0.00512989	0.00064621	0.0095772	0.0175077	0.00415493	0.00715098	0.00475662	0.00377893	0.00910048	0.00252263	0.0100047	0.00718272	0.00563733	0.0040435	0.0444937	0.00926874	0.0180919	0.0114966	0.0288716	0.000765923	0.00546215	0.00339379	0.0107115	0.0159454	0.0155928	0.0181219	0.0334019	0.0278604	0.0062781	0.0121496	0.0427951	6.30653e-05	0.00615276	0.00181921	0.00488356	0.0140101	0.00498984	0.00719157	0.00805788	0.0043824	0.0392462	0.00064555	0.00353838	0.0188526	0.00264071	0.0081763	0.000339999	0.00463264	0.000880808	0.00578469	0.00046894	0.00811969	0.006783	0.00477364	0.000247613	0.00122204	0.0547047	0.0057679	0.0298544	0.0411103	0.0152364	0.00105454	0.00103562	0.0151057	0.00316833	0.00803771	0.853555	0.146445	1.66075
13680	-610.2256	-755.7423	145.5168	0.152231	0.0139962	0.000863581	0.0798999	0.0271425	0.00851989	0.024469	0.00444197	0.00110083	0.0222862	0.00616427	0.00150469	0.0396761	0.0146203	0.00617036	0.0198976	0.008443	0.0203328	0.0098495	0.0170974	0.0303589	0.0153877	0.0138758	0.0250028	0.0125166	0.02903	0.0145908	0.00623334	0.0225114	0.0446294	0.00319121	0.0652272	0.0409802	0.000493149	0.0278402	0.0352985	0.0134004	0.0271702	0.052051	0.0191118	0.0217677	0.0245957	0.00523984	0.00678157	0.1	0.00593719	0.00546846	0.035322	0.0840724	0.00481781	0.0199774	0.0135226	0.00182242	0.0223586	0.0504649	0.000831208	0.0395621	0.00198573	0.0165836	0.0624458	0.000918673	0.0403019	0.00539421	0.001194	0.0365924	0.0363965	0.0148614	0.00769393	0.00282518	0.000353911	0.0141127	0.00579157	0.00783775	0.0469772	0.0213043	0.0295344	0.0454554	0.0145042	0.0037636	0.0164784	0.00376172	0.04407	0.0134196	0.0202291	0.0356519	0.0148389	0.0103216	0.5239387	1.476061	0.210858	0.468068	0.789119	1.26724	2.13644	4.74252	1.125506	2.81724	0.0762775	0.00701302	0.00043271	0.040035	0.0136001	0.00426902	0.0122605	0.00222571	0.00055159	0.0111668	0.0030887	0.000753947	0.0198803	0.00732574	0.00309175	0.00996999	0.00423049	0.010188	0.00493524	0.00856693	0.0152118	0.00771022	0.00695265	0.012528	0.00627163	0.0145459	0.00731093	0.00312331	0.0112797	0.0223622	0.00159901	0.032683	0.0205338	0.0002471	0.0139497	0.0176868	0.00671447	0.013614	0.0260809	0.00957627	0.010907	0.012324	0.0026255	0.00339801	0.0501067	0.00297492	0.00274005	0.0176986	0.0421257	0.00241404	0.01001	0.00677572	0.000913151	0.0112031	0.0252862	0.000416489	0.0198232	0.000994981	0.00830948	0.0312894	0.000460315	0.0201938	0.00270285	0.000598273	0.0183352	0.018237	0.00744655	0.00385516	0.0014156	0.000177332	0.00707137	0.00290195	0.00392722	0.0235386	0.0106748	0.0147986	0.0227761	0.00726753	0.00188581	0.00825675	0.00188487	0.0220819	0.00672411	0.0101361	0.0178639	0.00743526	0.00517178	0.738031	0.261969	1.995749
13716	-606.3108	-751.4876	145.1768	0.0548509	0.00039842	0.0107938	0.038509	0.0229047	0.0089229	0.000998094	0.00918243	0.00493347	0.00331765	0.00402294	0.00104199	0.000738155	0.00324929	0.00695797	0.00613459	0.00680468	0.0395528	0.00202301	0.00525877	0.0304846	0.013947	0.0010549	0.00736206	0.00646986	0.00397049	0.00281574	0.000690396	0.0162876	0.00811137	0.00162635	0.0106583	0.00540305	0.00472817	0.0159449	0.0278348	0.00169939	0.00508825	0.0109038	0.0115031	0.00568235	0.01437	0.00302196	0.0162325	0.0550694	0.0274119	0.050706	0.00429542	0.00448614	0.0120405	0.00389376	0.0302191	3.61109e-05	0.00462529	0.00146016	0.000749629	0.0110141	0.00246271	0.00569096	0.00198978	0.00233182	0.0197531	0.00404133	0.00287598	0.0209466	0.00263264	0.00228322	0.000303981	0.00447747	0.00751888	0.00884021	0.00733189	0.00755439	0.0102755	0.000703422	0.00182274	0.000525898	0.05928	0.00439599	0.00242914	0.00650289	0.0257419	0.000267611	0.00394624	0.00369709	0.0232844	0.00924213	0.2986121	1.701388	0.0724597	0.278014	0.670747	1.49087	3.59695	13.8008	1.897857	5.697653	0.0599042	0.000435125	0.0117882	0.0420567	0.0250149	0.00974495	0.00109005	0.0100284	0.00538798	0.0036233	0.00439356	0.00113799	0.00080616	0.00354864	0.007599	0.00669975	0.00743158	0.0431967	0.00220939	0.00574325	0.0332931	0.0152319	0.00115208	0.00804031	0.00706591	0.00433628	0.00307515	0.000754	0.0177881	0.00885865	0.00177618	0.0116402	0.00590082	0.00516376	0.0174139	0.0303992	0.00185595	0.00555702	0.0119083	0.0125629	0.00620585	0.0156939	0.00330037	0.017728	0.0601428	0.0299373	0.0553774	0.00469114	0.00489944	0.0131498	0.00425249	0.0330031	3.94378e-05	0.00505141	0.00159468	0.000818691	0.0120288	0.0026896	0.00621526	0.00217309	0.00254665	0.0215729	0.00441365	0.00314094	0.0228763	0.00287518	0.00249357	0.000331986	0.00488997	0.00821158	0.00965463	0.00800736	0.00825036	0.0112222	0.000768227	0.00199067	0.000574348	0.0647414	0.00480098	0.00265293	0.00710199	0.0281134	0.000292265	0.00430979	0.0040377	0.0254295	0.0100936	0.850694	0.149306	0.9156438
13752	-620.1923	-765.1813	144.989	0.154402	0.00407841	0.0157747	0.132436	0.0104422	0.0080069	0.000966007	0.00378502	0.0130926	0.0074052	0.0396182	0.00213729	0.0448151	0.0558316	0.0177243	0.0048845	0.0216445	0.00510923	0.00325768	0.0181889	0.00373531	0.00777135	0.0258685	0.00877708	0.0197547	0.00188786	0.0306082	0.00944105	0.0327783	0.0186212	0.009865	0.0466896	0.0389337	0.012999	0.0412308	0.068929	0.0349472	0.0112112	0.00887503	0.0254164	0.0125703	0.0143154	0.0212361	0.0206068	0.0728399	0.0314838	0.0353909	0.0227343	0.0770094	0.0375517	0.0128574	0.00395169	0.000298979	0.0118679	0.0749538	0.000185683	0.0464103	0.00811033	0.0922711	0.0549296	0.0040084	0.0389006	0.0166257	0.00448377	0.0690139	0.0102548	0.0110588	0.0267326	0.00415782	0.00530191	0.0438251	0.000750097	0.0152196	0.040578	0.00515974	0.0131974	0.00654859	0.00596673	0.00423619	0.0222924	0.0299928	0.0057182	0.00262361	0.0518601	0.0479047	0.057336	0.0156969	0.5365771	1.463423	0.158497	0.407238	0.755579	1.32349	2.45556	6.30925	1.331905	2.72733	0.0691466	0.00182646	0.00706447	0.0593095	0.00467641	0.00358578	0.000432613	0.00169507	0.00586335	0.00331631	0.0177424	0.000957154	0.0200698	0.0250034	0.00793757	0.00218746	0.00969317	0.0022881	0.00145891	0.00814566	0.00167281	0.00348029	0.0115848	0.00393069	0.00884686	0.000845452	0.0137075	0.00422804	0.0146793	0.00833924	0.0044179	0.0209093	0.0174359	0.00582143	0.0184646	0.0308689	0.0156506	0.00502078	0.00397456	0.0113824	0.00562942	0.00641097	0.00951031	0.00922849	0.0326203	0.0140996	0.0158493	0.0101813	0.0344876	0.016817	0.00575799	0.00176971	0.000133894	0.00531486	0.033567	8.31558e-05	0.0207842	0.0036321	0.0413223	0.0245994	0.0017951	0.0174211	0.00744558	0.00200799	0.0309069	0.00459246	0.00495254	0.0119718	0.00186202	0.00237439	0.0196265	0.00033592	0.00681589	0.0181723	0.00231072	0.00591025	0.00293269	0.00267212	0.00189712	0.00998332	0.0134318	0.00256081	0.00117495	0.0232248	0.0214534	0.0256771	0.00702965	0.731711	0.268289	2.23296
13788	-597.8921	-743.2919	145.3998	0.0979359	0.00158332	0.00487184	0.057865	0.012242	0.0743395	0.00758396	0.0147365	0.0184845	0.00339001	0.0102464	0.00156457	0.00363789	0.0199237	0.00876815	0.0145415	0.0113291	0.00290502	0.0126653	0.00648764	0.0450695	0.0206063	0.00878892	0.0208476	0.0314769	0.0103133	0.0170404	0.00251134	0.000882585	0.00991514	0.00490729	0.014253	0.0115569	0.00342491	0.000904827	0.0147848	0.0242777	0.0210721	0.031939	0.043703	0.00321218	0.00778302	0.0118192	0.0440827	0.0605079	0.0596167	0.0994288	0.0106632	0.00960768	0.10855	0.00268978	0.0494425	0.000165453	0.00759614	0.00134261	0.000103688	0.00248801	0.00538374	0.0141292	0.0403073	0.0166251	0.0739069	0.00306655	0.00346631	0.0312197	0.0267233	0.00391903	0.00859518	0.00634777	0.00300984	0.0225197	0.0318956	0.00494971	0.0309679	0.000554779	0.0162245	0.0185051	0.0248409	0.00402455	0.0300514	0.0299766	0.0161343	0.000591218	0.0437374	0.0227767	0.0199478	0.00221967	0.4853001	1.5147	0.132896	0.373711	0.735595	1.35944	2.67587	7.52465	1.459287	3.121162	0.055674	0.000900078	0.00276951	0.0328947	0.00695926	0.0422601	0.00431129	0.00837735	0.010508	0.00192713	0.00582483	0.000889417	0.00206805	0.0113261	0.00498447	0.00826647	0.00644032	0.00165143	0.00719992	0.00368806	0.0256208	0.0117142	0.00499628	0.0118514	0.0178938	0.00586282	0.00968706	0.00142763	0.000501727	0.0056365	0.00278967	0.00810246	0.00656979	0.00194697	0.000514371	0.00840478	0.0138012	0.0119789	0.0181565	0.024844	0.00182604	0.00442445	0.00671892	0.0250599	0.0343972	0.0338905	0.0565227	0.00606178	0.00546172	0.0617076	0.00152907	0.0281068	9.40559e-05	0.00431821	0.000763242	5.89438e-05	0.00141437	0.00306052	0.00803211	0.0229136	0.00945096	0.0420142	0.00174326	0.00197051	0.0177476	0.0151915	0.00222787	0.00488614	0.00360855	0.00171101	0.0128019	0.0181318	0.00281379	0.0176044	0.000315378	0.0092232	0.0105197	0.0141214	0.00228785	0.0170834	0.0170409	0.00917194	0.000336092	0.0248636	0.012948	0.0113398	0.00126182	0.75735	0.24265	1.759094
13824	-591.1305	-735.5433	144.4128	0.0813998	0.00313938	0.000811455	0.0519191	0.0536194	0.0602423	0.00218084	0.0305171	0.0468026	0.0118434	0.0547882	0.00248322	0.0219782	0.000997569	0.00510879	0.0505144	0.0307979	0.0108815	0.0164788	0.00475212	0.0307166	0.0338153	0.0130204	0.0134633	0.0220821	0.0129893	0.078967	0.00586523	0.022889	0.0193585	0.00185607	0.0574511	0.029557	0.000938303	0.0300217	0.027764	0.155662	0.0594731	0.0242152	0.0270343	0.000741391	0.0246399	0.00488411	0.00264755	0.111799	0.0868627	0.0335506	0.00869278	0.0653622	0.0372809	0.0115371	0.0744065	0.00154658	0.00258425	0.0194569	0.000894115	0.032139	0.0236736	0.0401295	0.0187697	0.0323377	0.121283	0.013429	0.0306754	0.0244466	0.0122843	0.00651732	0.00733126	0.00627215	0.00104426	0.0419466	0.0404525	0.000727738	0.053591	0.00257877	0.0342847	0.0079212	0.145238	0.0203836	0.0493148	0.0157544	0.0110295	0.0135629	0.0332589	0.0465072	0.00066131	0.00659636	0.4736679	1.526332	0.209221	0.466291	0.788183	1.26874	2.14458	4.77963	1.131143	3.222368	0.0314355	0.00121239	0.000313373	0.0200505	0.0207071	0.0232648	0.000842211	0.0117853	0.0180745	0.00457377	0.0211584	0.000958985	0.00848767	0.000385247	0.00197294	0.019508	0.0118937	0.0042023	0.00636389	0.00183521	0.0118623	0.013059	0.00502829	0.00519933	0.00852779	0.0050163	0.030496	0.00226507	0.00883941	0.00747598	0.000716788	0.0221868	0.0114145	0.00036236	0.011594	0.0107221	0.0601145	0.0229677	0.00935157	0.0104403	0.000286315	0.0095156	0.00188618	0.00102245	0.0431752	0.0335452	0.0129568	0.00335703	0.025242	0.0143974	0.00445545	0.0287348	0.000597266	0.000998001	0.00751399	0.000345295	0.0124116	0.00914242	0.0154975	0.00724861	0.0124884	0.0468377	0.00518611	0.0118464	0.00944096	0.00474404	0.0025169	0.00283123	0.00242222	0.000403279	0.0161992	0.0156222	0.000281043	0.0206961	0.000995886	0.0132403	0.00305906	0.0560888	0.00787186	0.0190447	0.00608415	0.00425944	0.00523779	0.0128441	0.0179605	0.000255389	0.00254743	0.763166	0.236834	2.589424
